City,country_id,Country,Latitude,Longitude
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
,,,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
,,,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
,,,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
,,,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
,,,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
Warsaw,POL,Poland,52.24N,21.02E
